,Código del Set,Nombre del Set,Fecha de Lanzamiento,Año de Lanzamiento,PVP $,Precio como Nuevo $,Precio como Usado $,Valoración de Usuarios,Porcentaje como nuevo,Porcentaje como usado
25,7113,Tusken Raider Encounter,23 Apr 2002 - 31 Dec 2003 (1y 8m 8d),2002,10.0,78.92500000000001,30.448,✭✭✭✭✩ 3.9 211 ratings 35 reviews,689.25,204.48
26,7115,Gungan Patrol,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,10.0,93.53300000000002,44.242000000000004,✭✭✭✭✩ 3.6 174 ratings 17 reviews,835.33,342.42
27,7119,Twin-Pod Cloud Car,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,10.0,56.815000000000005,20.108000000000004,✭✭✭✭✩ 3.6 211 ratings 23 reviews,468.15,101.08
28,7121,Naboo Swamp,1 Apr 1999 - 31 Dec 2000 (1y 9m),1999,10.0,100.188,29.568,✭✭✭✭✩ 3.6 240 ratings 21 reviews,901.88,195.68
29,7124,Flash Speeder,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,10.0,84.61200000000001,24.134000000000004,✭✭✭✭✩ 3.8 174 ratings 20 reviews,746.12,141.34
30,7126,Battle Droid Carrier,1 Jan 2001 - 31 Dec 2001 (11m 29d),2001,10.0,153.07600000000002,34.606,✭✭✭✭✩ 3.9 112 ratings 18 reviews,1430.76,246.06
31,7127,Imperial AT-ST,1 Jan 2001 - 31 Dec 2002 (1y 11m 28d),2001,10.0,89.485,26.158000000000005,✭✭✭✭✩ 3.5 215 ratings 17 reviews Brickset review,794.85,161.58
32,7128,Speeder Bikes,1 Mar 1999 - 31 Dec 2000 (1y 10m 1d),1999,10.0,73.051,29.469,✭✭✭✭✩ 4.0 312 ratings 26 reviews,630.51,194.69
33,7130,Snowspeeder,22 Feb 1999 - 31 Dec 2000 (1y 10m 8d),1999,20.0,135.14600000000002,41.371,✭✭✭✭✩ 4.0 294 ratings 22 reviews,575.73,106.86
34,7131,Anakin's Podracer,1 Apr 1999 - 31 Dec 2000 (1y 9m),1999,15.0,109.45,25.245,✭✭✭✭✩ 3.7 207 ratings 10 reviews,629.67,68.3
35,7133,Bounty Hunter Pursuit,23 Apr 2002 - 31 Dec 2003 (1y 8m 8d),2002,30.0,404.184,155.33100000000002,✭✭✭✭✭ 4.3 182 ratings 17 reviews,1247.28,417.77
36,7134,A-wing Fighter,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,15.0,86.91100000000002,25.212000000000003,✭✭✭✭✩ 3.6 171 ratings 10 reviews,479.41,68.08
37,7139,Ewok Attack,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,13.0,104.66500000000002,33.539,✭✭✭✭✩ 3.9 173 ratings 27 reviews,705.12,157.99
38,7140,X-wing Fighter,22 Feb 1999 - 31 Dec 2001 (2y 10m 8d),1999,30.0,282.095,55.286,✭✭✭✭✩ 4.2 304 ratings 27 reviews Brickset review,840.32,84.29
39,7141,Naboo Fighter,1 Apr 1999 - 31 Dec 2001 (2y 9m),1999,20.0,126.73100000000001,36.99300000000001,✭✭✭✭✩ 3.8 237 ratings 13 reviews,533.66,84.97
40,7142,X-wing Fighter,1 Oct 2002 - 31 Dec 2002 (2m 30d),2002,30.0,285.736,71.434,✭✭✭✭✩ 4.1 35 ratings 3 reviews,852.45,138.11
41,7143,Jedi Starfighter,18 Mar 2002 - 31 Dec 2003 (1y 9m 13d),2002,20.0,110.31900000000002,37.488,✭✭✭✭✩ 4.0 253 ratings 28 reviews,451.6,87.44
42,7144,Slave I,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,20.0,188.287,74.70100000000001,✭✭✭✭✩ 3.8 233 ratings 19 reviews,841.44,273.5
