SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"47264","682305","1","2023","Other","Marvel Super Heroes","Licensed","Magazine Gift","Venom","X","682305-1","","","","","","","30","1","Paper bag","Retail - limited","","","","","","","","","","","649","251","0","0","X","5","5.9500","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"48621","682306","1","2023","Other","Marvel Super Heroes","Licensed","Magazine Gift","Spider-Man","X","682306-1","","","","","","","23","1","Paper bag","Retail - limited","","","","","","","","","","","385","173","0","0","X","0","4.6500","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"48991","682401","1","2024","Other","Marvel Super Heroes","Licensed","Magazine Gift","Doc Ock","X","682401-1","","","","","","","41","1","Paper bag","Retail - limited","","","","","","","","","","","688","210","0","0","X","0","4.6900","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"49046","682402","1","2024","Other","Marvel Super Heroes","Licensed","Magazine Gift","Miles Morales","X","682402-1","","","","","","","6","1","Paper bag","Retail - limited","","","","","","","","","","","451","190","0","0","X","0","4.3500","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"50235","682403","1","2024","Other","Marvel Super Heroes","Licensed","Magazine Gift","Mysterio","X","682403-1","","","","","","","9","1","Paper bag","Retail - limited","","","","","","","","","","","485","189","0","0","X","0","5.6000","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"50320","682404","1","2024","Other","Marvel Super Heroes","Licensed","Magazine Gift","Spider-Man with Spider-Crawler","X","682404-1","","","","","","","43","","Paper bag","Retail - limited","","","","","","","","","","","260","118","0","0","X","0","4.7400","","Bjarke Lykke Madsen,","","","","","0","0","0","0","0","","","","","","","","",""
"50425","682405","1","2024","Other","Marvel Super Heroes","Licensed","Magazine Gift","Ghost-Spider","X","682405-1","","","","","","","29","","Paper bag","Retail - limited","","","","","","","","","","","259","113","0","0","X","0","5.9300","","","","","","","0","0","0","0","0","","","","","","","","",""
"9661","5000022","1","2012","Extended","Marvel Super Heroes","Licensed","The Avengers","Hulk","X","5000022-1","","","","","","","4","1","Polybag","LEGO exclusive","","","","673419175388","","","","","","","4486","2392","0","2","X","31","24.1800","12.5800","","","","","","0","0","0","0","0","","","","","","","","",""
"24014","5002125","1","2014","Extended","Marvel Super Heroes","Licensed","Promotional","Electro","X","5002125-1","","","","","","","5","1","Polybag","Unknown","6088212","","","673419221863","","","","","6","","2986","1842","0","0","X","20","11.6000","11.2500","","","","","","0","0","0","0","0","","","","","","","","",""
"24016","5002145","1","2014","Extended","Marvel Super Heroes","Licensed","Guardians of the Galaxy","Rocket Raccoon","X","5002145-1","4.99","4.99","","","","","13","1","Polybag","{Not specified}","6079529","","","673419218139","","","","","","6","6128","2284","0","0","X","12","19.2500","15.0000","","","","","","0","0","0","0","0","","","","","","","","",""
"24347","5002943","1","2015","Extended","Marvel Super Heroes","Licensed","Captain America: The Winter Soldier","Winter Soldier","X","5002943-1","","","","","","","4","1","Polybag","LEGO exclusive","6119216","","","673419240253","","","","","","","7017","2168","0","2","X","16","16.4200","10.2400","","","","","","0","0","0","0","0","","","","","","","","",""
"25011","5002946","1","2016","Extended","Marvel Super Heroes","Licensed","Iron Man 3","Silver Centurion","X","5002946-1","","","","","","","12","1","Polybag","Promotional","6119235","","","673419240277","","","","","","","4300","2962","0","0","X","24","89.1900","65.0000","","","","","","0","0","0","0","0","","","","","","","","",""
"24890","5003084","1","2015","Extended","Marvel Super Heroes","Licensed","Avengers: Age of Ultron","The Hulk","X","5003084-1","","4.99","","","","","27","1","Polybag","Promotional","6122732","","","673419242158","","","","","","","3743","1737","0","0","X","13","25.5100","17.7800","","","","","","0","0","0","0","0","","","","","","","","",""
"28292","5005256","1","2018","Extended","Marvel Super Heroes","Licensed","Promotional","Marvel Super Heroes Minifigure Collection","X","5005256-1","","","","","","","22","4","Box","Retail - limited","","","","673419294324","","","","","","","4442","2125","0","0","X","14","79.0800","63.9200","","","","","","0","0","0","0","0","","","","","","","","",""
"50509","5009015","1","2024","Extended","Marvel Super Heroes","Licensed","X-Men","Cerebro","X","6546714-1","","","","","","","153","","Box","LEGO exclusive","6546714","6546713","","","","","","","10","","9","349","0","1","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"33960","6250093","1","2018","Extended","Marvel Super Heroes","Licensed","Promotional","Iron Man Mosaic","X","6250093-1","","","","","","","2308","","{Not specified}","{Not specified}","","","","","","","","","","","40","144","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"48655","6487481","1","2023","Extended","Marvel Super Heroes","Licensed","Promotional","Taxi","X","6487481-1","","","","","","","150","","Box","LEGO exclusive","","","","","","","","","10","","1093","328","0","1","X","0","","","Adam Grabowski,Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"48774","6487483","1","2023","Extended","Marvel Super Heroes","Licensed","Promotional","Taxi","X","6487483-1","","","","","","","150","","Box","LEGO exclusive","","","5702017659046","","","","","","10","","387","171","0","1","X","0","49.6800","40.0000","","","","","","0","0","0","0","0","","","","","","","","",""
"31374","CAPTAINMARVEL","1","2019","Other","Marvel Super Heroes","Licensed","Promotional","Mini Captain Marvel Ship","X","CAPTAINMARVEL-1","","","","","","","46","","None (loose parts)","Promotional","","","","","","","","","","","59","296","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"9772","COMCON021","1","2012","Other","Marvel Super Heroes","Licensed","Promotional","Phoenix (SDCC 2012 exclusive)","X","COMCON021-1","","","","","","","5","1","Other","Promotional","","","","","","","","","","","361","2058","0","0","X","0","1018.4100","","","","","","","0","0","0","0","0","","","","","","","","",""
"9774","COMCON023","1","2012","Other","Marvel Super Heroes","Licensed","Promotional","Spider-Man in Black Symbiote Costume ","X","COMCON023-1","","","","","","","4","1","Other","Promotional","","","","","","","","","","","294","2049","0","0","X","0","1704.0100","250.6100","","","","","","0","0","0","0","0","","","","","","","","",""
"22901","COMCON027","1","2013","Other","Marvel Super Heroes","Licensed","Promotional","Spider-Woman","X","COMCON027-1","","","","","","","4","1","Plastic box","Promotional","","","","","","","","","5","","160","1866","0","0","X","0","4392.4000","","","","","","","0","0","0","0","0","","","","","","","","",""
"22902","COMCON028","1","2013","Other","Marvel Super Heroes","Licensed","Promotional","Spider-Man","X","COMCON028-1","","","","","","","3","1","Plastic box","Promotional","","","","","","","","","5","","157","1796","0","0","X","0","8774.4700","","","","","","","0","0","0","0","0","","","","","","","","",""
"23749","COMCON034","1","2014","Other","Marvel Super Heroes","Licensed","Promotional","Rocket Raccoon's Warbird","X","COMCON034-1","39.99","","","","","","145","1","Box","Retail - limited","","","","","","","","","8","14","362","1874","0","0","X","4","496.1500","167.8300","","","","","","0","0","0","0","0","","","","","","","","",""
"23750","COMCON035","1","2014","Other","Marvel Super Heroes","Licensed","Promotional","The Collector","X","COMCON035-1","","","","","","","8","1","Plastic box","Promotional","","","","","","","","","","","402","2443","0","0","X","0","1217.5400","","","","","","","0","0","0","0","0","","","","","","","","",""
"47297","IRONMAN","1","2018","Other","Marvel Super Heroes","Licensed","Promotional","Iron Man Mosaic","","","","","","","","","","","None (loose parts)","Not sold","","","","","","","","","","","14","47","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"9427","LCP2012","1","2012","Other","Marvel Super Heroes","Licensed","Promotional","Iron Man & Captain America (2012 Collectors Preview)","X","LCP2012-1","","","","","","","7","2","Polybag","Promotional","","","","","","","","","","","135","1917","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"24597","SDCC2015","1","2015","Other","Marvel Super Heroes","Licensed","Promotional","Throne of Ultron","X","SDCC2015-1","39.99","","","","","","203","4","Box","Promotional","","","","","","","","","8","14","402","2799","0","0","X","0","","","Justin Ramsden,","","","","","0","0","0","0","0","","","","","","","","",""
"24598","SDCC2015","4","2015","Other","Marvel Super Heroes","Licensed","Promotional","All New Captain America (Sam Wilson)","X","SDCC2015-4","","","","","","","5","1","Plastic box","Promotional","","","","","","","","","6","","299","1590","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"26378","SDCC2016","1","2016","Other","Marvel Super Heroes","Licensed","Promotional","Steve Rogers Captain America","X","SDCC2016-5","","","","","","","4","1","Plastic box","Promotional","","","","","","","","","6","","277","1509","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"27314","SDCC2017","2","2017","Other","Marvel Super Heroes","Licensed","Promotional","Deadpool Duck","X","SDCC2017-2","","","","","","","3","1","Plastic box","Promotional","","","","","","","","","","","289","1527","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"28158","SDCC2018","1","2018","Other","Marvel Super Heroes","Licensed","Promotional","Sheriff Deadpool","X","SDCC2018-1","","","","","","","5","1","Plastic box","Promotional","","","","","","","","","","","203","1310","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"29378","SDCC2019","1","2019","Other","Marvel Super Heroes","Licensed","Promotional","PS4 Spider-Man","X","SDCC2019-1","","","","","","","3","1","Plastic box","Promotional","","","","","","","","","6","","208","1209","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"30928","SMMM","1","2020","Other","Marvel Super Heroes","Licensed","Promotional","Classic Suit Miles Morales","X","SMMM-1","","","","","","","3","","Plastic box","Promotional","","","","","","","","","","","87","791","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"29316","STORMBREAKER","1","2019","Other","Marvel Super Heroes","Licensed","Avengers: Endgame","Stormbreaker","X","STORMBREAKER-1","","","","","","","27","","None (loose parts)","{Not specified}","","","","","","","","","","","192","456","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"29861","TRUSHIELD","3","2014","Other","Marvel Super Heroes","Licensed","Promotional","Captain America's Shield","X","TRUSHIELD-3","","","","","","","259","","None (loose parts)","Promotional","","","","","","","","","","","43","180","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"34121","TRUSPIDERMAN","1","2022","Other","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man","X","TRUSPIDERMAN-1","","","","","","","43","","None (loose parts)","Promotional","","","","","","","","","","","32","111","0","1","X","0","","15.0000","","","","","","0","0","0","0","0","","","","","","","","",""







