SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"45493","76414","1","2023","Normal","Harry Potter","Licensed","Prisoner of Azkaban","Expecto Patronum","X","76414-1","69.99","62.99","89.99","69.99","16/05/2023 00:00:00","26/10/2024 00:00:00","754","2","Box","Retail","6426003","6426002","5702017413181","673419375801","26.2","38.2","7.1","","14","","3064","1403","5","6","X","0","56.5600","37.9200","","01/06/2023 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"45494","76415","1","2023","Normal","Harry Potter","Licensed","Deathly Hallows","The Battle of Hogwarts","X","76415-1","79.99","74.99","99.99","84.99","16/05/2023 00:00:00","26/10/2024 00:00:00","730","6","Box","Retail","6426005","6426004","5702017413198","673419375818","38.2","26.2","9.4","","9","","4234","1704","3","7","X","0","63.4800","45.0000","","01/06/2023 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"45495","76416","1","2023","Normal","Harry Potter","Licensed","Miscellaneous","Quidditch Trunk","X","76416-1","67.99","62.99","84.99","69.99","16/05/2023 00:00:00","26/10/2024 00:00:00","599","4","Box","Retail","6426009","6426008","5702017413204","673419375849","38.2","26.2","5.7","","9","","2048","1297","3","10","X","0","49.6400","21.2000","","01/06/2023 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"47236","76417","1","2023","Normal","Harry Potter","Licensed","General","Gringotts Wizarding Bank - Collectors' Edition","X","76417-1","429.99","369.99","559.99","429.99","22/08/2023 00:00:00","26/10/2024 00:00:00","4803","13","Box","LEGO exclusive","6426011","6426010","5702017413211","673419375856","48","52.3","21.8","","18","","3074","3584","28","14","X","0","371.5500","330.0000","Carl Merriam,George Gilliatt,Justin Ramsden,","01/09/2023 00:00:00","31/12/2025 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"45496","76418","1","2023","Normal","Harry Potter","Licensed","Seasonal","LEGO Harry Potter Advent Calendar","X","76418-1","44.99","29.99","59.99","37.99","22/08/2023 00:00:00","01/03/2024 00:00:00","227","6","Box","Retail","6426013","6426012","5702017417080","673419375887","38.2","26.2","7.1","","7","","3788","662","1","6","X","0","19.6300","15.0000","","01/09/2023 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"45497","76419","1","2023","Normal","Harry Potter","Licensed","Miscellaneous","Hogwarts Castle and Grounds","X","76419-1","169.99","149.99","219.99","169.99","02/06/2023 00:00:00","26/10/2024 00:00:00","2660","1","Box","Retail","6426015","6426014","5702017413228","673419375863","48","37.8","11.2","","18","","4641","2780","17","12","X","0","125.8200","107.4700","","01/09/2023 00:00:00","31/12/2025 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"34390","76420","1","2023","Normal","Harry Potter","Licensed","Goblet of Fire","Triwizard Tournament: The Black Lake","X","76420-1","44.99","39.99","59.99","44.99","15/12/2022 00:00:00","26/10/2024 00:00:00","349","5","Box","Retail","6426019","6426018","5702017413235","673419375870","26.2","28.2","5.9","","8","","5082","1812","3","2","X","4","34.3000","19.2500","George Gilliatt,","01/03/2023 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"45498","76421","1","2023","Normal","Harry Potter","Licensed","Characters","Dobby the House-Elf","X","76421-1","34.99","24.99","44.99","29.99","16/05/2023 00:00:00","26/10/2024 00:00:00","403","","Box","Retail","6440283","6440282","5702017462455","673419381178","19.1","26.2","7.2","","8","","4242","839","3","8","X","7","17.3100","2.5000","George Gilliatt,","01/06/2023 00:00:00","31/12/2027 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"45499","76422","1","2023","Normal","Harry Potter","Licensed","Half-Blood Prince","Diagon Alley: Weasleys' Wizard Wheezes","X","76422-1","89.99","84.99","119.99","94.99","03/05/2023 00:00:00","26/10/2024 00:00:00","834","7","Box","Retail","6431259","6431258","5702017434025","673419379274","35.4","37.8","7.1","","8","","2190","1909","2","7","X","5","82.0500","59.5000","Joel Baker,","01/06/2023 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"47072","76423","1","2023","Normal","Harry Potter","Licensed","Philosopher's Stone","Hogwarts Express & Hogsmeade Station","X","76423-1","129.99","114.99","169.99","129.99","16/05/2023 00:00:00","26/10/2024 00:00:00","1074","8","Box","Retail","6431263","6431262","5702017434032","673419379281","54","28.2","9.1","","8","","2157","2416","3","8","X","0","97.8500","88.5700","George Gilliatt,","01/06/2023 00:00:00","31/12/2025 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"48457","76424","1","2024","Normal","Harry Potter","Licensed","Chamber of Secrets","Flying Ford Anglia","X","76424-1","14.99","12.99","19.99","14.99","02/12/2023 00:00:00","26/10/2024 00:00:00","165","2","Box","Retail","6470516","6470515","5702017583075","673419388252","26.2","14.1","4.8","0.22","7","","2860","1578","2","8","X","1","12.1400","","Atticus,","01/03/2024 00:00:00","31/12/2027 00:00:00","","","0","0","0","0","0","","","","","","","","",""
